date,type,fuel,registrations
2007-08-01,bus,greendiesel,116
2007-09-01,bus,greendiesel,92
2007-10-01,bus,greendiesel,107
2007-11-01,bus,greendiesel,100
2007-12-01,bus,greendiesel,93
2008-01-01,bus,greendiesel,129
2008-02-01,bus,greendiesel,93
2008-03-01,bus,greendiesel,61
2008-04-01,bus,greendiesel,73
2008-05-01,bus,greendiesel,103
2008-06-01,bus,greendiesel,86
2008-07-01,bus,greendiesel,83
2008-08-01,bus,greendiesel,85
2008-09-01,bus,greendiesel,100
2008-10-01,bus,greendiesel,86
2008-11-01,bus,greendiesel,90
2008-12-01,bus,greendiesel,100
2009-01-01,bus,greendiesel,124
2009-02-01,bus,greendiesel,65
2009-03-01,bus,greendiesel,65
2009-04-01,bus,greendiesel,70
2009-05-01,bus,greendiesel,60
2009-06-01,bus,greendiesel,75
2009-07-01,bus,greendiesel,91
2009-08-01,bus,greendiesel,113
2009-09-01,bus,greendiesel,127
2009-10-01,bus,greendiesel,129
2009-11-01,bus,greendiesel,130
2009-12-01,bus,greendiesel,128
2010-01-01,bus,greendiesel,165
2010-02-01,bus,greendiesel,106
2010-03-01,bus,greendiesel,81
2010-04-01,bus,greendiesel,122
2010-05-01,bus,greendiesel,94
2010-06-01,bus,greendiesel,121
2010-07-01,bus,greendiesel,105
2010-08-01,bus,greendiesel,92
2010-09-01,bus,greendiesel,80
2010-10-01,bus,greendiesel,98
2010-11-01,bus,greendiesel,120
2010-12-01,bus,greendiesel,111
2011-01-01,bus,greendiesel,204
2011-02-01,bus,greendiesel,102
2011-03-01,bus,greendiesel,184
2011-04-01,bus,greendiesel,165
2011-05-01,bus,greendiesel,153
2011-06-01,bus,greendiesel,120
2011-07-01,bus,greendiesel,149
2011-08-01,bus,greendiesel,106
2011-09-01,bus,greendiesel,64
2011-10-01,bus,greendiesel,79
2011-11-01,bus,greendiesel,105
2011-12-01,bus,greendiesel,121
2012-01-01,bus,greendiesel,93
2012-02-01,bus,greendiesel,44
2012-03-01,bus,greendiesel,64
2012-04-01,bus,greendiesel,46
2012-05-01,bus,greendiesel,80
2012-06-01,bus,greendiesel,60
2012-07-01,bus,greendiesel,68
2012-08-01,bus,greendiesel,96
2012-09-01,bus,greendiesel,49
2012-10-01,bus,greendiesel,79
2012-11-01,bus,greendiesel,105
2012-12-01,bus,greendiesel,85
2013-01-01,bus,greendiesel,124
2013-02-01,bus,greendiesel,97
2013-03-01,bus,greendiesel,78
2013-04-01,bus,greendiesel,74
2013-05-01,bus,greendiesel,83
2013-06-01,bus,greendiesel,85
2013-07-01,bus,greendiesel,99
2013-08-01,bus,greendiesel,68
2013-09-01,bus,greendiesel,107
2013-10-01,bus,greendiesel,95
2013-11-01,bus,greendiesel,81
2013-12-01,bus,greendiesel,117
2014-01-01,bus,greendiesel,179
2014-02-01,bus,greendiesel,74
2014-03-01,bus,greendiesel,83
2014-04-01,bus,greendiesel,96
2014-05-01,bus,greendiesel,76
2014-06-01,bus,greendiesel,134
2014-07-01,bus,greendiesel,92
2014-08-01,bus,greendiesel,69
2014-09-01,bus,greendiesel,88
2014-10-01,bus,greendiesel,90
2014-11-01,bus,greendiesel,95
2014-12-01,bus,greendiesel,125
2015-01-01,bus,greendiesel,140
2015-02-01,bus,greendiesel,97
2015-03-01,bus,greendiesel,184
2015-04-01,bus,greendiesel,104
2015-05-01,bus,greendiesel,66
2015-06-01,bus,greendiesel,56
2015-07-01,bus,greendiesel,99
2015-08-01,bus,greendiesel,54
2015-09-01,bus,greendiesel,53
2015-10-01,bus,greendiesel,70
2015-11-01,bus,greendiesel,62
2015-12-01,bus,greendiesel,101
2016-01-01,bus,greendiesel,79
2016-02-01,bus,greendiesel,65
2016-03-01,bus,greendiesel,84
2016-04-01,bus,greendiesel,83
2016-05-01,bus,greendiesel,80
2016-06-01,bus,greendiesel,77
2016-07-01,bus,greendiesel,57
2016-08-01,bus,greendiesel,88
2016-09-01,bus,greendiesel,60
2016-10-01,bus,greendiesel,82
2016-11-01,bus,greendiesel,93
2016-12-01,bus,greendiesel,286
2017-01-01,bus,greendiesel,144
2017-02-01,bus,greendiesel,44
2017-03-01,bus,greendiesel,87
2017-04-01,bus,greendiesel,87
2017-05-01,bus,greendiesel,132
2017-06-01,bus,greendiesel,142
2017-07-01,bus,greendiesel,127
2017-08-01,bus,greendiesel,73
2017-09-01,bus,greendiesel,63
2017-10-01,bus,greendiesel,106
2017-11-01,bus,greendiesel,91
2017-12-01,bus,greendiesel,77
2018-01-01,bus,greendiesel,130
2018-02-01,bus,greendiesel,92
2018-03-01,bus,greendiesel,88
2018-04-01,bus,greendiesel,68
2018-05-01,bus,greendiesel,72
2018-06-01,bus,greendiesel,69
2018-07-01,bus,greendiesel,101
2018-08-01,bus,greendiesel,112
2018-09-01,bus,greendiesel,63
2018-10-01,bus,greendiesel,87
2018-11-01,bus,greendiesel,83
2018-12-01,bus,greendiesel,63
2019-01-01,bus,greendiesel,94
2019-02-01,bus,greendiesel,39
2019-03-01,bus,greendiesel,104
2019-04-01,bus,greendiesel,83
2019-05-01,bus,greendiesel,115
2019-06-01,bus,greendiesel,71
2019-07-01,bus,greendiesel,123
2019-08-01,bus,greendiesel,102
2019-09-01,bus,greendiesel,115
2019-10-01,bus,greendiesel,97
2019-11-01,bus,greendiesel,107
2019-12-01,bus,greendiesel,81
2020-01-01,bus,greendiesel,130
2020-02-01,bus,greendiesel,72
2020-03-01,bus,greendiesel,43
2020-05-01,bus,greendiesel,26
2020-06-01,bus,greendiesel,37
2020-07-01,bus,greendiesel,39
2020-08-01,bus,greendiesel,31
2020-09-01,bus,greendiesel,29
2020-10-01,bus,greendiesel,25
2020-11-01,bus,greendiesel,27
2020-12-01,bus,greendiesel,25
2021-01-01,bus,greendiesel,17
2021-02-01,bus,greendiesel,18
2021-03-01,bus,greendiesel,18
2021-04-01,bus,greendiesel,49
2021-05-01,bus,greendiesel,31
2021-07-01,bus,greendiesel,12
2021-08-01,bus,greendiesel,16
2021-09-01,bus,greendiesel,16
2021-10-01,bus,greendiesel,13
2021-11-01,bus,greendiesel,34
2021-12-01,bus,greendiesel,28
2022-01-01,bus,greendiesel,14
2022-02-01,bus,greendiesel,9
2022-03-01,bus,greendiesel,7
2022-04-01,bus,greendiesel,11
2022-05-01,bus,greendiesel,18
2022-06-01,bus,greendiesel,20
2022-07-01,bus,greendiesel,16
2022-08-01,bus,greendiesel,26
2022-09-01,bus,greendiesel,33
2022-10-01,bus,greendiesel,23
2022-11-01,bus,greendiesel,30
2022-12-01,bus,greendiesel,22
2023-01-01,bus,greendiesel,36
2023-02-01,bus,greendiesel,23
2023-03-01,bus,greendiesel,37
2023-04-01,bus,greendiesel,29
2023-05-01,bus,greendiesel,28
2023-06-01,bus,greendiesel,48
2023-07-01,bus,greendiesel,31
2023-08-01,bus,greendiesel,48
2023-09-01,bus,greendiesel,38
2023-10-01,bus,greendiesel,42
2023-11-01,bus,greendiesel,76
2023-12-01,bus,greendiesel,45
2024-01-01,bus,greendiesel,41
2024-02-01,bus,greendiesel,28
2024-03-01,bus,greendiesel,42
2024-04-01,bus,greendiesel,38
2024-05-01,bus,greendiesel,66
2024-06-01,bus,greendiesel,74
2024-07-01,bus,greendiesel,91
2024-08-01,bus,greendiesel,75
2024-09-01,bus,greendiesel,76
2024-10-01,bus,greendiesel,94
2024-11-01,bus,greendiesel,75
2024-12-01,bus,greendiesel,149
2025-01-01,bus,greendiesel,96
2025-02-01,bus,greendiesel,51
2025-03-01,bus,greendiesel,79
2025-04-01,bus,greendiesel,66
2025-05-01,bus,greendiesel,117
2025-06-01,bus,greendiesel,79
2025-07-01,bus,greendiesel,116
2025-08-01,bus,greendiesel,97
2025-09-01,bus,greendiesel,79
2025-10-01,bus,greendiesel,103
2025-11-01,bus,greendiesel,136
2025-12-01,bus,greendiesel,124
2026-01-01,bus,greendiesel,136
2026-02-01,bus,greendiesel,95
2026-03-01,bus,greendiesel,94
2026-04-01,bus,greendiesel,67
2025-07-01,bus,hybrid,1
2000-01-01,bus,other,1
2000-04-01,bus,other,2
2000-12-01,bus,other,1
2001-02-01,bus,other,1
2003-04-01,bus,other,1
2004-05-01,bus,other,1
2005-09-01,bus,other,2
2006-04-01,bus,other,2
2006-06-01,bus,other,5
2006-07-01,bus,other,3
2006-08-01,bus,other,12
2006-09-01,bus,other,8
2006-10-01,bus,other,7
2006-11-01,bus,other,4
2006-12-01,bus,other,14
2007-01-01,bus,other,8
2007-02-01,bus,other,1
2007-04-01,bus,other,5
2007-06-01,bus,other,4
2007-07-01,bus,other,5
2007-08-01,bus,other,4
2007-09-01,bus,other,4
2007-10-01,bus,other,1
2007-11-01,bus,other,4
2008-01-01,bus,other,1
2008-03-01,bus,other,6
2008-04-01,bus,other,1
2008-05-01,bus,other,4
2008-07-01,bus,other,4
2008-08-01,bus,other,2
2008-09-01,bus,other,5
2008-10-01,bus,other,5
2008-11-01,bus,other,3
2008-12-01,bus,other,8
2009-01-01,bus,other,26
2009-02-01,bus,other,21
2009-03-01,bus,other,30
2009-04-01,bus,other,43
2009-05-01,bus,other,30
2009-06-01,bus,other,36
2009-07-01,bus,other,40
2009-08-01,bus,other,23
2009-09-01,bus,other,22
2009-10-01,bus,other,24
2009-11-01,bus,other,26
2009-12-01,bus,other,12
2010-01-01,bus,other,22
2010-02-01,bus,other,9
2010-03-01,bus,other,4
2010-04-01,bus,other,16
2010-05-01,bus,other,12
2010-06-01,bus,other,12
2010-07-01,bus,other,9
2010-08-01,bus,other,3
2010-09-01,bus,other,8
2010-10-01,bus,other,4
2010-11-01,bus,other,1
2011-02-01,bus,other,4
2011-03-01,bus,other,5
2011-04-01,bus,other,3
2011-05-01,bus,other,13
2011-06-01,bus,other,3
2011-07-01,bus,other,6
2011-08-01,bus,other,13
2011-09-01,bus,other,7
2011-10-01,bus,other,1
2012-04-01,bus,other,4
2012-05-01,bus,other,2
2012-12-01,bus,other,1
2013-02-01,bus,other,2
2013-03-01,bus,other,3
2014-01-01,bus,other,1
2014-02-01,bus,other,1
2015-02-01,bus,other,7
2015-03-01,bus,other,11
2015-04-01,bus,other,16
2015-05-01,bus,other,33
2015-06-01,bus,other,34
2015-07-01,bus,other,1
2015-08-01,bus,other,13
2015-09-01,bus,other,25
2015-10-01,bus,other,2
2015-11-01,bus,other,12
2015-12-01,bus,other,8
2016-01-01,bus,other,5
2016-02-01,bus,other,1
2016-04-01,bus,other,8
2016-05-01,bus,other,8
2019-06-01,bus,other,4
2024-01-01,bus,other,1
2000-06-01,bus,petrol,1
2000-07-01,bus,petrol,1
2000-08-01,bus,petrol,1
2000-09-01,bus,petrol,1
2001-02-01,bus,petrol,1
2001-04-01,bus,petrol,2
2001-12-01,bus,petrol,2
2002-03-01,bus,petrol,1
2002-05-01,bus,petrol,1
2002-10-01,bus,petrol,1
2002-12-01,bus,petrol,1
2003-10-01,bus,petrol,1
2003-11-01,bus,petrol,1
2003-12-01,bus,petrol,1
2004-03-01,bus,petrol,1
2006-02-01,bus,petrol,1
2006-04-01,bus,petrol,1
2006-09-01,bus,petrol,1
2006-12-01,bus,petrol,1
2008-03-01,bus,petrol,1
2010-02-01,bus,petrol,1
2010-03-01,bus,petrol,1
2011-03-01,bus,petrol,1
2012-03-01,bus,petrol,1
2016-09-01,bus,petrol,1
2020-12-01,bus,petrol,1
2000-01-01,car,all_fuels,26064
2000-02-01,car,all_fuels,23929
2000-03-01,car,all_fuels,32057
2000-04-01,car,all_fuels,29513
2000-05-01,car,all_fuels,31176
2000-06-01,car,all_fuels,28886
2000-07-01,car,all_fuels,31756
2000-08-01,car,all_fuels,32418
2000-09-01,car,all_fuels,28182
2000-10-01,car,all_fuels,31519
2000-11-01,car,all_fuels,32533
2000-12-01,car,all_fuels,29658
2001-01-01,car,all_fuels,27833
2001-02-01,car,all_fuels,30193
2001-03-01,car,all_fuels,31811
2001-04-01,car,all_fuels,31846
2001-05-01,car,all_fuels,33632
2001-06-01,car,all_fuels,32362
2001-07-01,car,all_fuels,35870
2001-08-01,car,all_fuels,38504
2001-09-01,car,all_fuels,35424
2001-10-01,car,all_fuels,41428
2001-11-01,car,all_fuels,39502
2001-12-01,car,all_fuels,29658
2002-01-01,car,all_fuels,41605
2002-02-01,car,all_fuels,30961
2002-03-01,car,all_fuels,36551
2002-04-01,car,all_fuels,39497
2002-05-01,car,all_fuels,39151
2002-06-01,car,all_fuels,35586
2002-07-01,car,all_fuels,42242
2002-08-01,car,all_fuels,42130
2002-09-01,car,all_fuels,33920
2002-10-01,car,all_fuels,40508
2002-11-01,car,all_fuels,37991
2002-12-01,car,all_fuels,27017
2003-01-01,car,all_fuels,45834
2003-02-01,car,all_fuels,25726
2003-03-01,car,all_fuels,36679
2003-04-01,car,all_fuels,35887
2003-05-01,car,all_fuels,34380
2003-06-01,car,all_fuels,34453
2003-07-01,car,all_fuels,41196
2003-08-01,car,all_fuels,39000
2003-09-01,car,all_fuels,35913
2003-10-01,car,all_fuels,37795
2003-11-01,car,all_fuels,33853
2003-12-01,car,all_fuels,31339
2004-01-01,car,all_fuels,34869
2004-02-01,car,all_fuels,29907
2004-03-01,car,all_fuels,41980
2004-04-01,car,all_fuels,40887
2004-05-01,car,all_fuels,37300
2004-06-01,car,all_fuels,45486
2004-07-01,car,all_fuels,48951
2004-08-01,car,all_fuels,41275
2004-09-01,car,all_fuels,43731
2004-10-01,car,all_fuels,44911
2004-11-01,car,all_fuels,36170
2004-12-01,car,all_fuels,43826
2005-01-01,car,all_fuels,43228
2005-02-01,car,all_fuels,36340
2005-03-01,car,all_fuels,48914
2005-04-01,car,all_fuels,44511
2005-05-01,car,all_fuels,45496
2005-06-01,car,all_fuels,49374
2005-07-01,car,all_fuels,46655
2005-08-01,car,all_fuels,51747
2005-09-01,car,all_fuels,51200
2005-10-01,car,all_fuels,59037
2005-11-01,car,all_fuels,39119
2005-12-01,car,all_fuels,50988
2006-01-01,car,all_fuels,39631
2006-02-01,car,all_fuels,33498
2006-03-01,car,all_fuels,44882
2006-04-01,car,all_fuels,39434
2006-05-01,car,all_fuels,43020
2006-06-01,car,all_fuels,41137
2006-07-01,car,all_fuels,39453
2006-08-01,car,all_fuels,46227
2006-09-01,car,all_fuels,41659
2006-10-01,car,all_fuels,35222
2006-11-01,car,all_fuels,35220
2006-12-01,car,all_fuels,36131
2007-01-01,car,all_fuels,34954
2007-02-01,car,all_fuels,31548
2007-03-01,car,all_fuels,37051
2007-04-01,car,all_fuels,32294
2007-05-01,car,all_fuels,38568
2007-06-01,car,all_fuels,42581
2007-07-01,car,all_fuels,44780
2007-08-01,car,all_fuels,47830
2007-09-01,car,all_fuels,43918
2007-10-01,car,all_fuels,42618
2007-11-01,car,all_fuels,43506
2007-12-01,car,all_fuels,41057
2008-01-01,car,all_fuels,46399
2008-02-01,car,all_fuels,38001
2008-03-01,car,all_fuels,45969
2008-04-01,car,all_fuels,50596
2008-05-01,car,all_fuels,49301
2008-06-01,car,all_fuels,49683
2008-07-01,car,all_fuels,55595
2008-08-01,car,all_fuels,45110
2008-09-01,car,all_fuels,52606
2008-10-01,car,all_fuels,36690
2008-11-01,car,all_fuels,40529
2008-12-01,car,all_fuels,40672
2009-01-01,car,all_fuels,39704
2009-02-01,car,all_fuels,36240
2009-03-01,car,all_fuels,45049
2009-04-01,car,all_fuels,41455
2009-05-01,car,all_fuels,44732
2009-06-01,car,all_fuels,45241
2009-07-01,car,all_fuels,52201
2009-08-01,car,all_fuels,49133
2009-09-01,car,all_fuels,46880
2009-10-01,car,all_fuels,46121
2009-11-01,car,all_fuels,45334
2009-12-01,car,all_fuels,47131
2010-01-01,car,all_fuels,51515
2010-02-01,car,all_fuels,40917
2010-03-01,car,all_fuels,57097
2010-04-01,car,all_fuels,48538
2010-05-01,car,all_fuels,51550
2010-06-01,car,all_fuels,54587
2010-07-01,car,all_fuels,53037
2010-08-01,car,all_fuels,55481
2010-09-01,car,all_fuels,44203
2010-10-01,car,all_fuels,52148
2010-11-01,car,all_fuels,43920
2010-12-01,car,all_fuels,55651
2011-01-01,car,all_fuels,58616
2011-02-01,car,all_fuels,39538
2011-03-01,car,all_fuels,64254
2011-04-01,car,all_fuels,51263
2011-05-01,car,all_fuels,46500
2011-06-01,car,all_fuels,42839
2011-07-01,car,all_fuels,50015
2011-08-01,car,all_fuels,60652
2011-09-01,car,all_fuels,43624
2011-10-01,car,all_fuels,53954
2011-11-01,car,all_fuels,48669
2011-12-01,car,all_fuels,47661
2012-01-01,car,all_fuels,43013
2012-02-01,car,all_fuels,44059
2012-03-01,car,all_fuels,54419
2012-04-01,car,all_fuels,48090
2012-05-01,car,all_fuels,59174
2012-06-01,car,all_fuels,56539
2012-07-01,car,all_fuels,60340
2012-08-01,car,all_fuels,53496
2012-09-01,car,all_fuels,45910
2012-10-01,car,all_fuels,54921
2012-11-01,car,all_fuels,52341
2012-12-01,car,all_fuels,60792
2013-01-01,car,all_fuels,58009
2013-02-01,car,all_fuels,46309
2013-03-01,car,all_fuels,58043
2013-04-01,car,all_fuels,54353
2013-05-01,car,all_fuels,49135
2013-06-01,car,all_fuels,53618
2013-07-01,car,all_fuels,71463
2013-08-01,car,all_fuels,52160
2013-09-01,car,all_fuels,54230
2013-10-01,car,all_fuels,56601
2013-11-01,car,all_fuels,52037
2013-12-01,car,all_fuels,58781
2014-01-01,car,all_fuels,56314
2014-02-01,car,all_fuels,48463
2014-03-01,car,all_fuels,58668
2014-04-01,car,all_fuels,60525
2014-05-01,car,all_fuels,56706
2014-06-01,car,all_fuels,58139
2014-07-01,car,all_fuels,64439
2014-08-01,car,all_fuels,50883
2014-09-01,car,all_fuels,48671
2014-10-01,car,all_fuels,56224
2014-11-01,car,all_fuels,53411
2014-12-01,car,all_fuels,64850
2015-01-01,car,all_fuels,53772
2015-02-01,car,all_fuels,52362
2015-03-01,car,all_fuels,69663
2015-04-01,car,all_fuels,44775
2015-05-01,car,all_fuels,51734
2015-06-01,car,all_fuels,58296
2015-07-01,car,all_fuels,60519
2015-08-01,car,all_fuels,53678
2015-09-01,car,all_fuels,51782
2015-10-01,car,all_fuels,56309
2015-11-01,car,all_fuels,55900
2015-12-01,car,all_fuels,69325
2016-01-01,car,all_fuels,47787
2016-02-01,car,all_fuels,38461
2016-03-01,car,all_fuels,50055
2016-04-01,car,all_fuels,42713
2016-05-01,car,all_fuels,44801
2016-06-01,car,all_fuels,58726
2016-07-01,car,all_fuels,42866
2016-08-01,car,all_fuels,52977
2016-09-01,car,all_fuels,48775
2016-10-01,car,all_fuels,48321
2016-11-01,car,all_fuels,48838
2016-12-01,car,all_fuels,63806
2017-01-01,car,all_fuels,46231
2017-02-01,car,all_fuels,42430
2017-03-01,car,all_fuels,54982
2017-04-01,car,all_fuels,42555
2017-05-01,car,all_fuels,51247
2017-06-01,car,all_fuels,51489
2017-07-01,car,all_fuels,48070
2017-08-01,car,all_fuels,52707
2017-09-01,car,all_fuels,40291
2017-10-01,car,all_fuels,46923
2017-11-01,car,all_fuels,49145
2017-12-01,car,all_fuels,53561
2018-01-01,car,all_fuels,47162
2018-02-01,car,all_fuels,41705
2018-03-01,car,all_fuels,49810
2018-04-01,car,all_fuels,47834
2018-05-01,car,all_fuels,44598
2018-06-01,car,all_fuels,65460
2018-07-01,car,all_fuels,70869
2018-08-01,car,all_fuels,70506
2018-09-01,car,all_fuels,31009
2018-10-01,car,all_fuels,46624
2018-11-01,car,all_fuels,46471
2018-12-01,car,all_fuels,46946
2019-01-01,car,all_fuels,50739
2019-02-01,car,all_fuels,38730
2019-03-01,car,all_fuels,55001
2019-04-01,car,all_fuels,51234
2019-05-01,car,all_fuels,63077
2019-06-01,car,all_fuels,41501
2019-07-01,car,all_fuels,53057
2019-08-01,car,all_fuels,52289
2019-09-01,car,all_fuels,45404
2019-10-01,car,all_fuels,54111
2019-11-01,car,all_fuels,52631
2019-12-01,car,all_fuels,55199
2020-01-01,car,all_fuels,47597
2020-02-01,car,all_fuels,43276
2020-03-01,car,all_fuels,23044
2020-04-01,car,all_fuels,129
2020-05-01,car,all_fuels,24399
2020-06-01,car,all_fuels,46599
2020-07-01,car,all_fuels,62423
2020-08-01,car,all_fuels,55667
2020-09-01,car,all_fuels,60204
2020-10-01,car,all_fuels,59513
2020-11-01,car,all_fuels,59025
2020-12-01,car,all_fuels,70483
2021-01-01,car,all_fuels,35103
2021-02-01,car,all_fuels,44413
2021-03-01,car,all_fuels,66244
2021-04-01,car,all_fuels,60957
2021-05-01,car,all_fuels,49507
2021-06-01,car,all_fuels,2063
2021-07-01,car,all_fuels,8400
2021-08-01,car,all_fuels,19152
2021-09-01,car,all_fuels,46046
2021-10-01,car,all_fuels,67215
2021-11-01,car,all_fuels,62887
2021-12-01,car,all_fuels,68070
2022-01-01,car,all_fuels,44567
2022-02-01,car,all_fuels,46100
2022-03-01,car,all_fuels,73413
2022-04-01,car,all_fuels,61330
2022-05-01,car,all_fuels,52934
2022-06-01,car,all_fuels,65708
2022-07-01,car,all_fuels,53223
2022-08-01,car,all_fuels,70450
2022-09-01,car,all_fuels,68305
2022-10-01,car,all_fuels,64367
2022-11-01,car,all_fuels,68150
2022-12-01,car,all_fuels,76215
2023-01-01,car,all_fuels,53692
2023-02-01,car,all_fuels,66163
2023-03-01,car,all_fuels,79947
2023-04-01,car,all_fuels,51480
2023-05-01,car,all_fuels,66651
2023-06-01,car,all_fuels,63921
2023-07-01,car,all_fuels,67983
2023-08-01,car,all_fuels,76619
2023-09-01,car,all_fuels,69020
2023-10-01,car,all_fuels,79464
2023-11-01,car,all_fuels,76750
2023-12-01,car,all_fuels,80657
2024-01-01,car,all_fuels,70186
2024-02-01,car,all_fuels,66935
2024-03-01,car,all_fuels,75067
2024-04-01,car,all_fuels,63527
2024-05-01,car,all_fuels,73901
2024-06-01,car,all_fuels,61208
2024-07-01,car,all_fuels,77027
2024-08-01,car,all_fuels,76075
2024-09-01,car,all_fuels,61075
2024-10-01,car,all_fuels,75044
2024-11-01,car,all_fuels,71818
2024-12-01,car,all_fuels,84429
2025-01-01,car,all_fuels,53930
2025-02-01,car,all_fuels,67327
2025-03-01,car,all_fuels,77121
2025-04-01,car,all_fuels,65200
2025-05-01,car,all_fuels,74393
2025-06-01,car,all_fuels,58858
2025-07-01,car,all_fuels,75663
2025-08-01,car,all_fuels,78978
2025-09-01,car,all_fuels,62598
2025-10-01,car,all_fuels,81413
2025-11-01,car,all_fuels,77876
2025-12-01,car,all_fuels,96970
2026-01-01,car,all_fuels,67995
2026-02-01,car,all_fuels,56690
2026-03-01,car,all_fuels,67846
2026-04-01,car,all_fuels,77869
2000-01-01,car,diesel,347
2000-02-01,car,diesel,228
2000-03-01,car,diesel,337
2000-04-01,car,diesel,320
2000-05-01,car,diesel,410
2000-06-01,car,diesel,355
2000-07-01,car,diesel,423
2000-08-01,car,diesel,393
2000-09-01,car,diesel,391
2000-10-01,car,diesel,353
2000-11-01,car,diesel,340
2000-12-01,car,diesel,319
2001-01-01,car,diesel,321
2001-02-01,car,diesel,291
2001-03-01,car,diesel,405
2001-04-01,car,diesel,359
2001-05-01,car,diesel,324
2001-06-01,car,diesel,307
2001-07-01,car,diesel,352
2001-08-01,car,diesel,366
2001-09-01,car,diesel,374
2001-10-01,car,diesel,341
2001-11-01,car,diesel,289
2001-12-01,car,diesel,258
2002-01-01,car,diesel,341
2002-02-01,car,diesel,241
2002-03-01,car,diesel,343
2002-04-01,car,diesel,309
2002-05-01,car,diesel,368
2002-06-01,car,diesel,274
2002-07-01,car,diesel,375
2002-08-01,car,diesel,341
2002-09-01,car,diesel,427
2002-10-01,car,diesel,435
2002-11-01,car,diesel,367
2002-12-01,car,diesel,332
2003-01-01,car,diesel,397
2003-02-01,car,diesel,176
2003-03-01,car,diesel,299
2003-04-01,car,diesel,302
2003-05-01,car,diesel,258
2003-06-01,car,diesel,278
2003-07-01,car,diesel,350
2003-08-01,car,diesel,362
2003-09-01,car,diesel,293
2003-10-01,car,diesel,275
2003-11-01,car,diesel,251
2003-12-01,car,diesel,272
2004-01-01,car,diesel,265
2004-02-01,car,diesel,214
2004-03-01,car,diesel,529
2004-04-01,car,diesel,338
2004-05-01,car,diesel,333
2004-06-01,car,diesel,274
2004-07-01,car,diesel,406
2004-08-01,car,diesel,362
2004-09-01,car,diesel,380
2004-10-01,car,diesel,416
2004-11-01,car,diesel,379
2004-12-01,car,diesel,429
2005-01-01,car,diesel,335
2005-02-01,car,diesel,265
2005-03-01,car,diesel,327
2005-04-01,car,diesel,299
2005-05-01,car,diesel,314
2005-06-01,car,diesel,314
2005-07-01,car,diesel,303
2005-08-01,car,diesel,290
2005-09-01,car,diesel,259
2005-10-01,car,diesel,241
2005-11-01,car,diesel,228
2005-12-01,car,diesel,285
2006-01-01,car,diesel,206
2006-02-01,car,diesel,125
2006-03-01,car,diesel,210
2006-04-01,car,diesel,147
2006-05-01,car,diesel,161
2006-06-01,car,diesel,162
2006-07-01,car,diesel,151
2006-08-01,car,diesel,184
2006-09-01,car,diesel,117
2006-10-01,car,diesel,136
2006-11-01,car,diesel,154
2006-12-01,car,diesel,133
2007-01-01,car,diesel,154
2007-02-01,car,diesel,151
2007-03-01,car,diesel,173
2007-04-01,car,diesel,135
2007-05-01,car,diesel,157
2007-06-01,car,diesel,134
2007-07-01,car,diesel,151
2007-08-01,car,diesel,135
2007-09-01,car,diesel,125
2007-10-01,car,diesel,147
2007-11-01,car,diesel,156
2007-12-01,car,diesel,201
2008-01-01,car,diesel,182
2008-02-01,car,diesel,130
2008-03-01,car,diesel,155
2008-04-01,car,diesel,190
2008-05-01,car,diesel,125
2008-06-01,car,diesel,119
2008-07-01,car,diesel,155
2008-08-01,car,diesel,106
2008-09-01,car,diesel,105
2008-10-01,car,diesel,71
2008-11-01,car,diesel,75
2008-12-01,car,diesel,75
2009-01-01,car,diesel,73
2009-02-01,car,diesel,54
2009-03-01,car,diesel,88
2009-04-01,car,diesel,72
2009-05-01,car,diesel,67
2009-06-01,car,diesel,87
2009-07-01,car,diesel,97
2009-08-01,car,diesel,103
2009-09-01,car,diesel,85
2009-10-01,car,diesel,90
2009-11-01,car,diesel,132
2009-12-01,car,diesel,119
2010-01-01,car,diesel,98
2010-02-01,car,diesel,99
2010-03-01,car,diesel,147
2010-04-01,car,diesel,138
2010-05-01,car,diesel,127
2010-06-01,car,diesel,148
2010-07-01,car,diesel,125
2010-08-01,car,diesel,96
2010-09-01,car,diesel,117
2010-10-01,car,diesel,142
2010-11-01,car,diesel,100
2010-12-01,car,diesel,123
2011-01-01,car,diesel,135
2011-02-01,car,diesel,118
2011-03-01,car,diesel,173
2011-04-01,car,diesel,233
2011-05-01,car,diesel,155
2011-06-01,car,diesel,214
2011-07-01,car,diesel,230
2011-08-01,car,diesel,202
2011-09-01,car,diesel,145
2011-10-01,car,diesel,218
2011-11-01,car,diesel,267
2011-12-01,car,diesel,307
2012-01-01,car,diesel,252
2012-02-01,car,diesel,204
2012-03-01,car,diesel,269
2012-04-01,car,diesel,298
2012-05-01,car,diesel,237
2012-06-01,car,diesel,235
2012-07-01,car,diesel,300
2012-08-01,car,diesel,246
2012-09-01,car,diesel,241
2012-10-01,car,diesel,270
2012-11-01,car,diesel,216
2012-12-01,car,diesel,432
2013-01-01,car,diesel,181
2013-02-01,car,diesel,163
2013-03-01,car,diesel,209
2013-04-01,car,diesel,237
2013-05-01,car,diesel,169
2013-06-01,car,diesel,200
2013-07-01,car,diesel,263
2013-08-01,car,diesel,188
2013-09-01,car,diesel,310
2013-10-01,car,diesel,237
2013-11-01,car,diesel,187
2013-12-01,car,diesel,272
2014-01-01,car,diesel,258
2014-02-01,car,diesel,213
2014-03-01,car,diesel,230
2014-04-01,car,diesel,224
